shSRC1_rep1	shSRC1_rep2	shSRC1_rep3	shSRC1_rep4	shNT_rep1	shNT_rep2	shNT_rep3	shNT_rep4
ENSG00000004866	7.42601053917137	8.66358594175879	7.56613869782199	8.01557539477611	8.48355574277785	9.0400123912854	8.6793611485179	8.82825146262711
ENSG00000004897	17.6618793851342	18.6558705851783	21.9955365931576	21.8227369540444	19.6692123091313	21.2198692704528	22.7269436656674	23.7503325540867
ENSG00000004948	2.61104830177459	2.43631691696521	2.64416455852423	3.06306046535995	1.83863432444312	1.83470453749838	1.72987395409343	1.81609847620825
ENSG00000004961	22.016635259477	24.7578201463523	23.2566953133649	25.0954596306858	20.1112497927936	22.0503938242391	17.5068465634574	21.5051462325815
ENSG00000004975	22.2470430435717	20.6395462877612	19.2302289899911	18.9731189138801	14.0656085324539	14.1066958475892	12.9312118181669	15.3877597912726
ENSG00000005001	22.3620686580612	21.9749084589271	21.2511996168127	19.949586503008	27.4776751259078	26.2310695224934	26.5722622291299	25.5765913000002
ENSG00000005007	58.7965574873131	52.7370068959342	51.6097512460653	47.0404338669801	56.801528758954	49.5687442676419	57.0515823545992	49.8385995408064
ENSG00000005020	10.7472926208799	9.97725653810949	11.2136943730327	11.5548270784807	12.4145938209789	12.8314360265678	14.0669736242752	13.9591699398024
ENSG00000005022	603.02539632161	635.944557476787	606.736949468506	632.921492012375	497.990351050276	551.736920946813	417.587896713517	520.282858711102
ENSG00000005059	16.05151571708	17.0112259876454	16.1158410190478	16.8844421999304	15.874340430314	17.845912910824	15.0179750596372	17.4960683144624
ENSG00000005073	2.02810952931913	2.29529291756529	2.02539662707645	2.30994387033328	2.28177009671125	2.54290275123079	2.0800044623173	2.44804543846441
ENSG00000005075	125.015906185707	125.429033894187	117.576030337037	115.686468880377	128.884167790586	143.094390393124	97.4150963332463	137.027464366589
ENSG00000005100	16.8027251047253	17.8204078949446	17.7490842393879	17.9969731828531	14.2072268389473	14.8649141245857	14.8552738465686	13.9355462109818
ENSG00000005156	10.075652384796	9.88620252051437	9.71236393726045	9.36774956440787	9.29606752681132	8.78321801340435	8.49132199710728	8.89294852283214
ENSG00000005175	10.1219111348977	10.1624204395949	13.1992039408292	12.5075071563522	12.7356971709679	13.19665449169	16.9947192321986	15.3626252997483
ENSG00000005189	11.8048533196482	12.6410700294627	12.7139449001517	12.8128455878679	13.5460445567907	14.4225892023737	14.5636276033655	14.2726525372318
ENSG00000005194	61.3316390278833	60.3210786311383	57.9743955387721	59.1919730627925	49.7022992188525	51.6033722428823	44.0897110737027	51.7311423148792
ENSG00000005206	7.40161101391984	6.69083791300291	6.93572319533178	6.43590521598581	8.5667532993663	7.50613904411145	10.0004811883458	7.15995455459385
ENSG00000005238	3.00397313592249	2.86797970740034	2.83787144299679	3.08940601868241	3.0447862933601	3.0917450580142	2.76284876849509	3.02404789370704
ENSG00000005243	6.56299872988987	6.53980899200365	6.36700185460578	6.68458124826331	5.47623364529075	6.98730364424797	4.84512839897988	5.57194535738923
ENSG00000005249	8.30593702975953	9.32393129280574	10.1554934123302	9.5037430171906	7.26932839294012	7.50966636264987	7.61863935569652	7.70737659866346
ENSG00000005302	16.1823853064179	15.9101928572893	17.5724314023976	17.8225045933518	13.686730672354	14.875711769505	14.536365497896	15.4753599894744
ENSG00000005339	35.9275593667464	33.0017485501402	30.8405013088437	28.5986888388022	37.2253570400049	28.5838222656072	41.4151943206723	29.6791040557062
ENSG00000005436	5.61064269695801	5.37031522624623	6.65851486622404	6.40207537184812	6.01852413564402	6.47384555615553	8.05722359198072	6.81000623610794
ENSG00000005448	39.5926439401848	37.6542567362587	35.1562579208962	34.8739612400145	29.5649804930582	30.4121263465977	27.2539361109295	30.719386737695
ENSG00000005469	19.6311644148679	20.7956891959607	24.2379416073934	23.6014423710478	30.0731768501396	31.4872503218969	38.4136443009024	34.1316002408632
ENSG00000005471	2.21654137921913	2.17109678959235	2.37231949002434	2.23746796856918	2.86090937527561	2.86918183479188	3.026694684747	2.94381317303747
ENSG00000005483	14.1354161459846	13.6409990086243	15.9233852750714	15.370641950197	22.4265335851974	20.1766585931649	29.7331890376374	22.8703199329793
ENSG00000005486	107.72651292497	96.8940718458085	93.2316955096828	87.0321430760794	100.334421664702	93.5127945296774	86.7250439364533	92.770663787022
ENSG00000005700	11.1733432579445	12.4983522753021	14.4884226447329	14.5200054615152	14.3401488779066	14.5743975623843	20.7343140173981	17.1467368200471
ENSG00000005801	6.06880376778914	6.69747723880116	7.96376915494687	6.98535618223427	8.65043969949283	8.53280826685609	12.8705239443708	8.9212386609068
ENSG00000005810	3.49514171908087	3.42451257031779	4.00077851883965	3.96279176773803	4.1912699142777	4.22823702742942	5.42399094059038	4.62710051142119
ENSG00000005812	5.05691195885127	5.93825197708336	6.36027872513373	6.2753595985975	6.91183270061427	6.57320909905957	7.68976378577256	6.95005324487264
ENSG00000005882	6.26504133857737	6.2704030520887	5.51887809751423	5.46464533536082	6.74021259429347	6.80178732750075	6.0867001214926	6.52857113336814
ENSG00000005884	22.2169147025296	20.1685369017099	19.1059635653864	17.5265718047399	25.3702175429271	23.7548907496576	24.7670237470725	22.9617612461364
ENSG00000005889	5.35303373366069	5.68956045658102	6.10460707922487	5.88993703376673	5.83606777941079	5.76597496926741	7.47569511966581	6.41137644673384
ENSG00000005893	77.9009901735605	83.2851930176619	87.5034906710116	87.253330071782	80.440082542612	89.7128124097123	81.9480177739419	87.7401447325973
ENSG00000005961	2.77479589010517	2.6073772706278	2.63089033902983	2.78436470342526	4.10427141271854	3.75256830322471	4.58509481328229	4.1788062922257
ENSG00000006007	96.7765193102559	98.2705797667304	95.030162900291	99.8865236898329	87.9091303323633	97.4941715853474	78.5516165753532	90.3162575944971
ENSG00000006015	50.9082463350423	43.3230416403359	44.7717616063326	40.1427785190308	45.733676282206	46.6192826626369	38.0382758873445	46.7277776698759
ENSG00000006016	9.64695415872127	8.8806094971387	7.16825706418934	7.47541897418483	8.63250947188007	8.2664508011662	8.64957252879676	7.80373258375064
ENSG00000006025	5.68920051271638	4.39686900359452	5.04360089348893	4.70117978303047	8.73325135426403	6.95665966142967	10.6423156332382	6.81021658411912
ENSG00000006047	30.1739233010143	28.2159188163852	28.4537255396429	26.2291687473306	27.9639096346377	25.5613598403991	29.1146841935416	25.3295713721332
ENSG00000006062	3.58870215098083	3.11697573691177	3.62526406243523	3.25312234639144	3.65598865849261	3.71825168517424	4.05123304849813	3.51282181122776
ENSG00000006071	2.25609736593232	2.06876395750838	1.92274866983478	1.96285787496832	1.87948852468986	1.82422491469473	2.12764222825943	1.76224571610746
ENSG00000006118	35.4644509210084	29.8276911768652	29.1826577699394	27.7522771386181	40.5738896847726	37.3993854189753	39.0253423920147	38.5933162124521
ENSG00000006125	55.3885057461564	53.9750690950033	51.9353557831816	52.6044628453862	52.079706423325	53.5606364309338	50.451960185521	52.383582656724
ENSG00000006194	23.5904415291076	23.0168829905943	21.7231134903838	23.3524595770123	21.326475515567	21.7934160042055	20.0155960444474	21.5121204755924
ENSG00000006282	72.4991975605315	68.3555397381945	66.4088826345199	62.7074442958783	54.7092982319992	54.9075811482132	48.7946863075566	53.1910664319989
ENSG00000006327	298.934837620512	274.068313964336	285.08965660567	265.456049128629	243.904568350837	270.147999543807	190.125148933221	257.953916374034
ENSG00000006432	20.8394391464939	20.4430710615574	19.0512480503526	18.0842081520444	17.8339059891397	15.7458676660417	20.5073842702493	16.5606177999825
ENSG00000006451	21.1517822432153	23.2468500634887	24.8091192447793	25.1064739670402	25.2642347842595	26.2835091855348	24.3619524776122	27.4338627566338
ENSG00000006453	15.2685727843169	15.4559328826039	15.0854300369349	14.1157866340817	19.1073899060307	19.6873056455467	19.5833603640413	18.9548076313888
ENSG00000006459	1.562286171652	1.6058630652832	1.74414171373022	1.6733955303438	1.69678092436599	1.64939745357709	1.87068738029098	1.71731290193127
ENSG00000006530	9.72904978009678	10.6498784285018	11.1182680684942	11.2472400148394	9.24002444250714	10.3418700165837	9.95780157912298	10.1726604410788
ENSG00000006534	5.52795032908231	5.59034723123003	5.70466035542984	5.53368467488671	8.92680439781553	8.04275901703021	7.77766065151499	7.92953937859149
ENSG00000006576	14.3684432019121	16.2538684953849	18.6302461727634	18.5484612960572	17.5368090951195	18.5975071972195	20.3629126481575	19.4540228469414
ENSG00000006607	11.6768596161671	11.3403408400765	11.6486862790163	11.2621231811585	12.2088871657295	11.8961318435776	13.0422570281373	11.4316498312005
ENSG00000006625	56.9615555119979	65.685178923947	67.1752355826308	68.9227217660942	67.6316631210686	72.4141223140036	69.5254938646671	74.9904939246759
ENSG00000006634	16.111492636314	16.551459562284	21.6123866361968	21.0266444079264	23.6370672332572	25.9333736989065	31.2633669708004	29.7715258982204
ENSG00000006652	44.9576523938524	51.1247126183518	54.0480031185954	53.3398250732317	50.8960252961394	54.4507097716767	52.5700491195901	55.3528529901034
ENSG00000006695	9.87577542654698	9.21747583478258	9.55498874326667	9.85153977329072	8.10546466655147	8.91990016135023	8.04651099081225	8.76606867280495
ENSG00000006704	13.8667149799929	13.4858427234164	12.2286678073388	12.2703700050602	15.9049747206591	15.4059803461558	15.0319042842552	14.6698657761108
ENSG00000006712	59.217393208455	56.296326390635	53.489410005412	55.8534788866509	51.595363262628	51.8464558012786	47.2427283772054	51.477123984275
ENSG00000006715	13.3529276735238	14.1192557824739	15.4888459032236	15.7254855082561	15.0643550057214	15.6490702125895	16.3057585417959	16.951560632589
ENSG00000006740	1.82497676286395	1.7191330805424	1.85384892471369	1.93364011876238	1.24547506939762	1.2035468788163	1.1819386034513	1.1232922032611
ENSG00000006744	47.0421295345438	46.379990744773	45.3544606846224	43.8614425107972	34.4801029124128	35.5576406982115	31.8464900096209	35.5457299383281
ENSG00000006747	4.32600137517274	4.7788724463316	4.88207750677936	4.97245452307544	9.08112545462684	10.4723105747298	9.89893116219883	10.0228337026219
ENSG00000006756	12.7686519545919	12.6953584014915	12.6216389698446	11.3081490663357	12.7767701496566	12.5185276079361	12.8424526549671	12.0254262446854
ENSG00000006757	6.11117086028745	5.67230020681929	5.63155324052644	6.0844554642356	4.20720255579934	4.63131114712514	3.96661907961485	4.58375609075137
ENSG00000006831	50.4596819740427	52.0283096841494	51.6563012748179	52.0116414926418	38.2692138754107	40.624141725686	35.9166952319851	39.3806362236851
ENSG00000007047	6.82585841917207	5.73738128864728	5.89033114572789	5.89748709162485	6.87496194890696	6.18073691581138	6.23563564154265	6.2507794107243
ENSG00000007080	74.2691201672186	66.0243655664382	66.5985531150828	61.5228888361701	60.5800005388609	59.3091600749389	45.5683471222203	60.3200569000668
ENSG00000007168	28.2151372275949	29.575590661359	29.8394109536087	30.2862976240521	25.7193943188841	26.3538832862549	28.4229556152102	26.9096033791534
ENSG00000007202	66.0737083012087	64.3857713964583	61.5960200443078	63.9176405827796	61.1409442653054	60.2500488593879	55.8239045747202	59.5868474439158
ENSG00000007255	29.4024813649503	28.5539066262586	28.6275812944318	25.3964222337475	30.9899612133069	32.9906205675858	22.9207765822877	32.3503930107442
ENSG00000007264	21.1511437586051	20.5088033497966	19.1793097004593	18.5130709204415	21.6983579243114	21.2957378020242	18.4352708633014	20.9834254183981
ENSG00000007341	7.71418705681998	8.02007935862541	8.44249598885808	8.49513878834968	7.32393445818923	8.3317196286745	8.7319031370247	7.47139532450536
ENSG00000007376	69.081328657436	63.8828454035805	61.8090790040731	56.138389690967	59.2904353782695	58.0901628956666	46.2874594167499	59.7967183063397
ENSG00000007384	49.2605111363932	42.630775835497	44.8682007710525	40.6890664122285	47.0962598161898	43.6266732722526	50.9025806765778	42.6793681700223
ENSG00000007392	70.5920732711829	69.6769885085705	69.0653432598473	68.9357846032148	65.0481307774763	64.6294212094584	65.0792093226989	64.6151462829905
ENSG00000007402	1.84355826809033	1.77551321241061	1.8473850972738	1.75785798537232	1.74095422582613	1.59372658081802	1.90526305369547	1.5648172085571
ENSG00000007516	1.895105144829	1.83797356223774	1.66601477205018	1.63566562168837	2.31548149492936	2.11476507808328	2.46300209487525	2.21682855214575
ENSG00000007520	78.3961475970308	70.9235842943779	69.1798045629217	66.1117532411271	61.0516048002804	63.2794260461966	41.9381906096384	64.4142239091336
ENSG00000007541	21.5520022698021	19.6808308860353	19.6453636070887	17.817014048699	23.3052610624782	21.5715467393619	22.1553559761586	21.2281654242595
ENSG00000007545	7.52079845839851	7.03154257286045	6.50566364912385	6.89891894387891	7.8564133822517	6.71162955786383	8.77296710653386	7.04982681922814
ENSG00000007866	27.6661756837572	24.1491552966551	23.7218801612243	22.9636805567527	27.5990904362734	24.5446039150552	25.4067447831466	25.2204044293975
ENSG00000007923	23.5080219196426	21.6860401360207	22.1128944889026	21.9784647116478	20.6788970362967	19.7652572919352	20.9012754178189	19.3894259504377
ENSG00000007944	9.26486707066818	9.44322921379562	8.96253540037072	9.15871386333861	9.62915805948654	9.78114938504545	9.61029968481819	10.4576447773778
ENSG00000007968	12.5124322762291	11.3734708346876	10.6130308404208	10.2321842382624	9.88904550823104	9.78487622009563	10.0278336539332	9.10558441762714
ENSG00000008018	291.141460703692	323.783716926676	309.608060413671	322.382820005631	256.090553869002	296.062086884478	211.754737816112	284.798224284703
ENSG00000008083	5.02466552131316	4.77115323537489	5.03060966974854	5.25682659512351	5.01037720379283	5.03789657595174	5.08581428140426	5.14926375248976
ENSG00000008086	2.24625393895337	2.05562404005425	2.47569085175742	2.51745385934651	2.2302216783189	2.19690432194192	2.4670157825562	2.22604199713217
ENSG00000008128	2.0468700145377	1.87579095713765	1.78863447022133	1.72275759863978	2.3710715656152	1.97089496486327	2.4505091742984	2.10266778637082
ENSG00000008130	23.6515556975041	22.3673501439914	22.8540934660365	21.4448426624814	21.9980625175512	21.5482257863261	21.7441877653788	21.4338009123085
ENSG00000008256	5.56743720983792	5.62090131918399	4.88982548757748	5.62966346262695	5.86588045645991	5.5822352792577	5.53141595342896	5.75714796317665
ENSG00000008277	4.54051428130293	4.38986537888977	4.77193353952875	5.1482557334842	4.35666018897455	4.57425471626038	5.15880642617551	4.7900038208878
ENSG00000008282	104.603699537537	121.23975747436	121.62735447669	132.93866802896	126.917501030723	140.825388726058	123.58345072028	131.933769389875
ENSG00000008283	129.679910347156	128.620058156838	121.577455516143	122.24136210593	120.775278038833	127.198036090315	106.49975428691	121.472520158866
ENSG00000008294	26.0797244975939	27.9308938463233	31.1234659433625	31.3232034371408	30.004215590401	32.2507408769224	37.6289807301233	34.000361732584
ENSG00000008300	5.45588596383783	4.76411034226074	4.90805513838488	4.50789866125128	4.70055709297382	3.97815975769137	5.11390936438794	4.22611412821646
ENSG00000008311	2.12042945899822	2.38428065885219	2.58906703827506	2.37461397009247	2.08768016142098	2.16495383473479	2.71640191935189	2.34341976194874
ENSG00000008323	5.85646172806371	5.28871550819447	4.82569796801888	4.87099860242858	5.73576363021405	5.44344915152497	5.36988320810581	5.38640724414295
ENSG00000008324	12.6488514832718	13.7610354391642	14.2326195342926	15.200782131128	11.2373170405744	13.636409703783	10.1867120367323	12.9735187869735
ENSG00000008382	15.1031581015902	13.5081056928785	12.5488800838661	12.1357586596483	12.5224765576109	12.9148219073116	11.6945531358642	12.8007830190565
ENSG00000008394	107.792253799525	126.062233017596	122.136178871866	133.545425849019	142.741894432417	164.254484231411	137.451474704873	148.578893992477
ENSG00000008405	10.7127619959939	11.2692720242582	12.096371879744	11.8632950544314	13.0782153734117	14.1693561091981	13.6575342220298	13.0731011023952
ENSG00000008441	23.0140561493566	19.8331558684813	18.6955392257227	17.7597758512802	20.2244420503099	16.9877401202399	22.1042219485407	16.0018671543183
ENSG00000008513	9.35714361574966	9.25721820544798	9.0156113328817	9.3256628918841	9.72180903915337	9.41928378910519	8.96191876303258	9.1134774797084
ENSG00000008516	2.51057065927491	2.20033896697514	2.30811244058119	2.14735578013396	2.87743360888965	2.58587145134734	3.68847217783644	2.76429246837918
ENSG00000008710	9.87345404249407	8.57408649417503	8.53484149487988	7.53871667557345	11.7501689926111	8.95542675341558	11.8617097464297	9.43419655149144
ENSG00000008735	1.70546299912102	1.71065058507949	1.77338013211189	1.64781520521144	1.8719991302218	1.80194031514928	1.7593542765099	1.76775082405712
ENSG00000008838	23.9763006140056	21.8392948266496	20.1916375148455	19.9115781527473	23.7552294725602	21.2486034770361	22.7712891302337	21.7160351663689
ENSG00000008853	5.77363606249671	5.35080608348857	5.01921744890288	5.25028059935582	6.359337819206	5.80112398866379	5.9474883855414	5.7807111616734
ENSG00000008869	7.65417589824458	8.12957216227029	9.06045604031851	8.99388133975664	9.40796659528157	9.42699444921117	10.5298550508942	9.90773727370378
ENSG00000008952	8.73015901580522	9.3144179415799	11.1933404304664	10.9494333526402	13.139443882268	13.7016084908509	18.4937247651923	15.4098234872942
ENSG00000008988	557.926486480915	599.007177141521	576.088865711508	603.722151437658	408.619210373445	475.63745491037	335.029012733315	447.628495867427
ENSG00000009307	582.971219917484	629.271697546124	698.611585189234	731.499900391097	628.403445864674	678.54179358089	659.283354041182	699.195742252832
ENSG00000009335	32.8940741730449	32.833724726692	33.78887655296	34.253990497768	31.1028546719985	31.8014410336131	31.3176338098655	32.3575032446148
ENSG00000009413	4.45999596593232	4.33466213427303	5.67981558048287	5.4899327394204	5.21128510850698	5.00930993448372	8.48435245043554	6.59193982412121
ENSG00000009694	1.07743507845603	1.09134074541704	1.10812304759623	1.1091361847563	1.18908576344655	1.17501664747412	1.29308012703534	1.16100405630712
ENSG00000009724	1.59952127846581	1.68307385722138	1.62511836368207	1.48232330858573	1.7347466962316	1.59392180712423	1.87973046195258	1.74198375194415
ENSG00000009780	2.527933540416	2.97815323338005	3.03496634545841	3.09787652141309	2.65885532802817	2.89515503467563	3.06387506522318	3.03860305318543
ENSG00000009830	8.53116749937921	7.99432953652354	8.47050947958776	8.03006500417575	7.94828457633498	7.17932034076716	7.90416453211763	7.83579853014646
ENSG00000009844	8.76266077887432	10.2473177436337	11.5583764077069	11.895584192423	10.2909823574816	11.5905153019749	11.5198734388653	12.0463116909214
ENSG00000009950	2.67593448298397	2.45655454848678	2.81420220764254	2.23595347825094	3.12106121742331	2.74217063423107	3.96909030908994	2.84146876618867
ENSG00000009954	46.4060495308783	44.7946178486868	51.6360275261483	49.67677423765	57.0071769353765	54.5368789848201	63.6632452043949	59.639984678714
ENSG00000010017	13.462207939018	14.7753584085879	16.31872500789	15.8516098088	18.305777112787	18.5602178937831	20.6449604949972	18.9491897316293
ENSG00000010030	2.49080618335916	2.60790854417291	2.67273139388686	2.28266446222496	3.3384146044094	3.24631958751833	3.48932818180096	3.02956826653284
ENSG00000010072	7.4650362004462	8.17599687014396	8.36323976674941	8.1782817694483	7.7246749491672	8.18120199791182	8.91994603295606	8.85072093923043
ENSG00000010165	20.3297429552939	19.3412417185375	19.137168096567	18.7843473334919	17.6250064431738	18.4142529292918	15.31217935285	17.3834170165905
ENSG00000010219	4.02668130874276	3.85536759552355	3.91739623709689	4.27573000103673	3.25276957074166	3.49890059117293	2.94468197576512	3.62464589258088
ENSG00000010244	69.3429011811237	74.6044949168419	77.7427703837702	76.4027880409148	68.9502517987383	71.5287739178968	70.2243313630912	70.6553356986684
ENSG00000010256	101.447739977439	93.5735750530281	85.6596683803985	87.7846294719192	74.9628870085512	82.4350579640423	62.695627577864	82.6710840781588
ENSG00000010270	28.2514639654144	33.7048117321387	33.0131805678259	34.0745253877542	33.6773105654026	37.8663900991884	29.9445225768434	34.9128030170073
ENSG00000010278	113.175787425541	123.949753461734	120.372302821868	118.167065351071	107.748130289721	123.410470235775	87.9103436524847	114.313634212919
ENSG00000010292	40.0525562772958	37.4448653970456	34.9417133924338	36.0681033623434	38.75755311793	34.6249600432148	38.1858624048823	36.2290222686521
ENSG00000010310	1.38152177376248	1.32568310850173	1.31042016524128	1.39489310159134	1.70484669814463	1.62241569926058	2.00588412180024	1.4870926678308
ENSG00000010318	2.1405625194149	2.15186892458514	2.18430163289348	1.99860426430861	2.27173337740915	1.86265257683573	1.86963287968416	2.06739485915659
ENSG00000010322	10.5255016120768	9.54338424410568	10.1585337970051	9.45072390041492	11.3496026801605	9.88231501062792	11.6037032729517	10.2583411857776
ENSG00000010361	3.91652866393735	3.74987903335765	3.8692567801166	4.12142368063842	2.83696192038195	3.3061895125588	2.67854202109498	3.39656120771775
ENSG00000010404	25.8016571015039	24.9874059413022	25.779938986118	24.5725654259558	24.9540335083006	24.5950873578781	27.2229213267256	25.0743275738077
ENSG00000010539	6.43949816852398	7.01041626761064	7.40523483712739	7.30513831697058	6.72626156942886	7.05736380706808	6.99995257080586	7.44706273145765
